,index,PhotoName,Personality,IvsE,SvsN,TvsF,JvsP,Age,BeardConf,BeardValue,Happy,Confused,Calm,Angry,Sad,Surprised,Disgusted,EyeglassesConf,EyeglassesValue,EyesOpenConf,EyesOpenValue,GenderConf,GenderValue,MouthOpenConf,MouthOpenValue,MustacheConf,MustacheValue,Pitch,Roll,Yaw,SmileConf,SmileValue,Brightness,Sharpness,SunglassesConf,SunglassesValue
14595,14595,10212671923625849.jpg,ISTJ,I,S,Think,J,34.5,98.88186645507812,True,93.62802124023438,2.753812074661255,1.4950215816497803,0.0,0.0,0.0,0.0,99.99986267089844,False,99.9999771118164,True,99.92268371582031,Male,76.65811920166016,True,99.93316650390625,True,-3.7591116428375244,-0.6325095891952515,-14.38616943359375,96.92424774169922,True,30.863428115844727,99.99090576171875,99.96905517578125,False
14596,14596,10212680995572375.jpg,ISTJ,I,S,Think,J,34.5,90.03231811523438,True,95.52523803710938,0.0,1.5037834644317627,1.4406681060791016,0.0,0.0,0.0,99.69689178466797,False,99.66312408447266,False,99.92733001708984,Male,93.88306427001953,False,97.97566223144531,False,17.66944122314453,-6.490251541137695,-0.458904504776001,84.78460693359375,True,35.95250701904297,99.884521484375,95.75761413574219,False
14599,14599,10212701807592527.jpg,ISTJ,I,S,Think,J,27.5,99.99998474121094,False,0.0,0.0,10.187345504760742,0.0,42.44778823852539,42.21112060546875,0.0,58.245574951171875,True,98.22360229492188,True,100.0,Female,99.81998443603516,False,99.99998474121094,False,-2.3722870349884033,-5.5918354988098145,5.641401290893555,80.37957763671875,False,43.188148498535156,99.99671173095703,93.71704864501953,False
14600,14600,10212708298216260.jpg,ISTJ,I,S,Think,J,29.0,99.84461975097656,False,0.0,4.469114303588867,46.41574478149414,0.0,41.999202728271484,0.0,0.0,99.88787078857422,False,99.9916763305664,True,100.0,Female,99.86904907226562,False,99.54985809326172,False,9.403006553649902,-0.8622047901153564,28.808149337768555,99.84166717529297,False,55.448089599609375,99.9945297241211,99.94824981689453,False
14603,14603,10212757117715957.jpg,ISTJ,I,S,Think,J,30.5,97.66956329345703,False,15.303466796875,0.0,0.0,0.0,0.0,75.27005004882812,7.108473777770996,95.13909912109375,False,99.98150634765625,False,100.0,Female,83.8637466430664,True,99.9063720703125,False,26.326560974121094,-67.65487670898438,1.319746732711792,67.21649169921875,False,50.63639831542969,99.99671173095703,63.721656799316406,False
14604,14604,10212759082226348.jpg,ISTJ,I,S,Think,J,34.5,99.89192962646484,False,97.96288299560547,0.7014274597167969,0.0,0.0,0.0,0.8922159671783447,0.0,96.12097930908203,False,99.99992370605469,True,100.0,Female,88.94523620605469,True,99.9530029296875,False,-3.149374008178711,-9.910323143005371,-17.847549438476562,93.33253479003906,True,37.18950271606445,99.98487854003906,99.88591003417969,False
14606,14606,10212794187344990.jpg,ISTJ,I,S,Think,J,43.5,76.39923858642578,False,41.86520004272461,23.943239212036133,0.0,0.0,0.0,0.0,4.213929176330566,100.0,True,99.93836212158203,False,99.92826080322266,Male,99.329833984375,False,67.3613510131836,True,-16.450387954711914,-6.426331520080566,12.297296524047852,78.11430358886719,True,43.53203201293945,99.99984741210938,99.99335479736328,True
14608,14608,10212797399562666.jpg,ISTJ,I,S,Think,J,34.5,98.92560577392578,True,0.0,35.119384765625,0.0,11.340177536010742,0.0,0.0,6.23452091217041,99.95698547363281,True,98.89550018310547,False,99.8667221069336,Male,99.7541275024414,False,96.90851593017578,True,-0.3179700970649719,-4.586715221405029,6.136497974395752,78.96907043457031,True,33.52116012573242,99.99880981445312,98.99028778076172,False
14609,14609,10212812715665727.jpg,ISTJ,I,S,Think,J,34.5,99.90818786621094,False,99.9675064086914,0.0,0.32007694244384766,1.4281749725341797,0.0,0.0,0.0,99.75990295410156,False,99.96595001220703,True,100.0,Female,77.54540252685547,False,99.99235534667969,False,-14.487639427185059,-1.5767936706542969,-2.4283766746520996,99.6842269897461,True,30.762767791748047,99.97486114501953,98.9908447265625,False
14610,14610,10212867337652724.jpg,ISTJ,I,S,Think,J,47.5,99.9920883178711,False,26.576004028320312,0.0,3.1698226928710938,0.0,8.424615859985352,0.0,0.0,99.965576171875,False,99.99984741210938,True,100.0,Female,99.06072998046875,False,99.99755859375,False,1.5378146171569824,-7.915907382965088,-21.08746337890625,87.74478149414062,False,44.42829895019531,99.99880981445312,99.97028350830078,False
14615,14615,10212947065964942.jpg,ISTJ,I,S,Think,J,38.5,99.6834487915039,False,34.44422149658203,13.361787796020508,7.635128498077393,0.0,0.0,0.0,0.0,99.99171447753906,False,99.79255676269531,True,100.0,Female,99.49071502685547,False,99.66190338134766,False,-6.705171585083008,0.31377726793289185,22.876413345336914,53.946250915527344,False,44.18425750732422,99.99974060058594,99.93157196044922,False
14616,14616,10212967011988704.jpg,ISTJ,I,S,Think,J,34.5,99.69591522216797,False,59.33641815185547,1.8459856510162354,0.0,18.91602325439453,0.0,0.0,0.0,99.99595642089844,True,92.94865417480469,False,100.0,Female,75.2450942993164,True,99.99763488769531,False,0.2753039002418518,0.35109519958496094,4.4010396003723145,99.1231689453125,True,29.932857513427734,99.99671173095703,99.94065856933594,True
14617,14617,10212973139597300.jpg,ISTJ,I,S,Think,J,35.0,94.85992431640625,False,94.32547760009766,0.0,1.5623390674591064,0.0,0.0,2.4973154067993164,0.0,65.0452651977539,True,99.9499282836914,True,99.92887878417969,Male,99.81952667236328,False,99.92784118652344,False,-7.790534973144531,-6.425655364990234,10.343384742736816,93.34785461425781,True,45.64371871948242,99.97486114501953,88.3941421508789,False
14621,14621,10212985012952542.jpg,ISTJ,I,S,Think,J,30.5,99.9982681274414,False,96.88975524902344,0.0,0.0,0.0,1.3083934783935547,5.593710899353027,0.0,99.9999771118164,False,96.42327880859375,False,100.0,Female,85.42121887207031,True,99.9953384399414,False,13.576526641845703,-0.25072968006134033,-34.38609313964844,94.1646499633789,True,64.8896255493164,99.47134399414062,99.1480484008789,False
14622,14622,10212995224774222.jpg,ISTJ,I,S,Think,J,29.0,77.24819946289062,False,87.23948669433594,0.0,9.374439239501953,0.0,0.0,1.1992990970611572,0.0,69.03112030029297,True,99.97674560546875,True,99.92350006103516,Male,62.68843460083008,True,86.0378646850586,False,22.209190368652344,25.40998077392578,6.5824480056762695,99.22643280029297,True,34.5142822265625,99.99880981445312,98.08910369873047,False
14623,14623,10213015089344476.jpg,ISTJ,I,S,Think,J,43.5,95.34565734863281,False,98.9735336303711,2.57723331451416,0.5123615264892578,0.0,0.0,0.0,0.0,98.673828125,True,97.33114624023438,True,99.92919921875,Male,76.21836853027344,True,99.21778106689453,False,7.868264675140381,-3.804403781890869,-6.225947856903076,98.89179229736328,True,39.04349136352539,99.99671173095703,99.74445343017578,False
14624,14624,10213034584006738.jpg,ISTJ,I,S,Think,J,35.0,99.96512603759766,True,93.97825622558594,4.414081573486328,4.318779945373535,0.0,0.0,0.0,0.0,99.99999237060547,True,51.711700439453125,False,99.9266128540039,Male,99.41450500488281,False,99.420166015625,True,-5.98915433883667,10.320991516113281,14.436644554138184,92.41608428955078,True,52.91157531738281,99.99090576171875,99.55171966552734,True
14625,14625,10213048532521177.jpg,ISTJ,I,S,Think,J,43.5,99.99713897705078,True,47.626190185546875,17.064517974853516,0.0,0.0,0.0,7.511538505554199,0.0,53.885154724121094,False,99.87030792236328,True,99.92926025390625,Male,99.88916015625,False,99.9690170288086,True,-1.1291204690933228,-3.882683277130127,0.5878242254257202,91.9511947631836,True,44.78606414794922,99.9945297241211,97.425537109375,False
14626,14626,10213064438599312.jpg,ISTJ,I,S,Think,J,35.5,99.99726104736328,False,94.2254638671875,0.0,0.0,0.0,5.6623992919921875,0.0,1.008164882659912,89.82902526855469,False,51.30133056640625,False,100.0,Female,95.50643157958984,False,99.9998550415039,False,7.785085678100586,2.901047706604004,-0.03993918001651764,92.09597778320312,True,51.63205337524414,99.9305191040039,99.70453643798828,False
14628,14628,10213115577580282.jpg,ISTJ,I,S,Think,J,34.5,99.99577331542969,False,28.93743133544922,5.679410934448242,36.927974700927734,0.0,0.0,0.0,0.0,99.99998474121094,True,99.99911499023438,True,100.0,Female,99.98249053955078,False,99.99933624267578,False,-0.4956691563129425,-1.718109369277954,2.2753336429595947,79.24067687988281,True,45.346107482910156,99.99671173095703,72.625244140625,False
14629,14629,10213132407212376.jpg,ISTJ,I,S,Think,J,34.5,99.79471588134766,True,0.0,34.104434967041016,0.0,0.0,9.127050399780273,24.674869537353516,0.0,96.349609375,False,99.98768615722656,True,99.92868041992188,Male,99.68946075439453,False,99.69432067871094,True,-5.8520331382751465,-1.1044888496398926,-1.9472970962524414,99.7203369140625,False,31.182104110717773,99.99090576171875,98.6553726196289,False
14630,14630,10213156644885179.jpg,ISTJ,I,S,Think,J,35.0,99.99832153320312,False,76.09864807128906,0.0,0.0,0.0,5.108433723449707,1.2360751628875732,0.0,100.0,True,60.996646881103516,True,100.0,Female,99.86405181884766,False,99.99365234375,False,-4.413150787353516,0.1436697244644165,1.9156666994094849,65.99447631835938,True,50.616485595703125,99.99957275390625,97.60971069335938,False
14631,14631,10213172039887373.jpg,ISTJ,I,S,Think,J,34.5,95.08263397216797,False,58.149986267089844,36.328392028808594,0.0,5.417722702026367,0.0,0.0,0.0,100.0,True,91.27607727050781,True,86.45113372802734,Male,99.9344482421875,False,99.17195129394531,False,3.0385820865631104,-21.696842193603516,-29.26145362854004,99.02095031738281,True,70.67253112792969,99.9945297241211,75.57352447509766,False
14634,14634,10213203259772729.jpg,ISTJ,I,S,Think,J,34.5,99.7230224609375,False,97.89615631103516,2.9082775115966797,0.0,0.0,0.0,0.0,0.7805287837982178,99.99591827392578,True,99.9782485961914,True,100.0,Female,81.40282440185547,True,99.96728515625,False,3.0513038635253906,-12.406536102294922,-9.666425704956055,97.81402587890625,True,61.52863311767578,99.99928283691406,76.71292877197266,False
14636,14636,10213209243519000.jpg,ISTJ,I,S,Think,J,12.5,98.23896026611328,True,7.745762825012207,0.0,0.0,7.689970970153809,18.416589736938477,0.0,0.0,99.4479751586914,False,99.97109985351562,False,99.7665023803711,Male,99.5196762084961,False,65.97570037841797,False,13.951794624328613,-6.342945575714111,-37.16401290893555,56.932743072509766,False,33.591148376464844,99.9945297241211,99.29362487792969,False
14639,14639,10213285095153326.jpg,ISTJ,I,S,Think,J,34.5,99.97665405273438,False,93.79212951660156,0.0,0.0,3.426182270050049,2.8763651847839355,0.0,0.0,99.99889373779297,True,93.38581848144531,False,100.0,Female,99.83377075195312,False,99.87971496582031,False,4.7580952644348145,4.819707870483398,3.3812661170959473,80.21224975585938,True,20.796987533569336,89.90251922607422,98.73846435546875,True
14640,14640,10213326697709516.jpg,ISTJ,I,S,Think,J,34.5,99.21775817871094,False,99.26457214355469,0.0,0.0,0.0,0.8281171321868896,0.0,2.3200154304504395,99.55420684814453,False,96.89259338378906,True,99.91415405273438,Male,95.63907623291016,False,99.90113067626953,False,-7.804136753082275,-2.3856425285339355,-10.993454933166504,99.2950439453125,True,17.777910232543945,99.98487854003906,99.29876708984375,False
14645,14645,10213364850891927.jpg,ISTJ,I,S,Think,J,29.0,98.2730941772461,False,12.740011215209961,84.115966796875,0.0,6.738567352294922,0.0,0.0,0.0,100.0,True,98.00487518310547,True,100.0,Female,99.95707702636719,False,99.04305267333984,False,-11.560094833374023,-0.6017756462097168,-11.467307090759277,97.4489974975586,True,36.47596740722656,99.99984741210938,67.98182678222656,False
14647,14647,10213378894860462.jpg,ISTJ,I,S,Think,J,58.0,98.59149169921875,False,99.51118469238281,0.0,0.0,0.0,1.9355833530426025,5.874788761138916,0.0,99.9996337890625,True,89.07691955566406,False,100.0,Female,90.45587921142578,False,94.1336898803711,False,-7.990562438964844,-0.49607908725738525,-12.938472747802734,97.00340270996094,True,40.95698928833008,97.61507415771484,99.90494537353516,True
14648,14648,10213380224047350.jpg,ISTJ,I,S,Think,J,20.0,92.0787124633789,False,19.9971923828125,0.0,3.415954113006592,0.0,5.336117744445801,0.0,0.0,99.87113952636719,False,94.24263000488281,True,100.0,Female,99.9454345703125,False,94.2854995727539,False,-17.785938262939453,-1.8114013671875,7.198674201965332,90.04214477539062,True,46.74220275878906,99.9980239868164,99.81098937988281,False
14652,14652,10213456457301222.jpg,ISTJ,I,S,Think,J,43.5,99.99971008300781,False,99.02181243896484,0.0,0.8093893527984619,0.0,0.0,1.5558183193206787,0.0,99.99252319335938,False,99.99958801269531,True,100.0,Female,61.9074592590332,True,99.99949645996094,False,1.122855544090271,-1.2914694547653198,8.389252662658691,94.69725799560547,True,45.853824615478516,99.97486114501953,99.96232604980469,False
14653,14653,10213464281018191.jpg,ISTJ,I,S,Think,J,29.0,98.71340942382812,False,97.5370101928711,0.0,3.540670871734619,1.7180979251861572,0.0,0.0,0.0,99.99840545654297,True,57.7835807800293,True,100.0,Female,99.8215103149414,False,99.36072540283203,False,8.759763717651367,-10.527791976928711,-31.93752670288086,90.72956085205078,True,19.094411849975586,99.80813598632812,84.23677062988281,False
14654,14654,10213464663984729.jpg,ISTJ,I,S,Think,J,21.5,99.6139907836914,False,86.80331420898438,0.0,0.0,0.0,0.0,8.905977249145508,7.630741596221924,100.0,True,99.99958038330078,False,99.80207824707031,Male,98.7672119140625,False,91.89852905273438,False,-1.0308706760406494,6.046302795410156,16.528085708618164,79.63858032226562,True,31.94647789001465,99.9945297241211,99.47189331054688,True
14659,14659,10213507534736601.jpg,ISTJ,I,S,Think,J,20.0,99.94652557373047,False,82.97322082519531,19.78902244567871,0.0,0.0,3.499537706375122,0.0,0.0,64.19132995605469,False,96.7051773071289,True,100.0,Female,99.69551086425781,False,99.95826721191406,False,5.993703842163086,-14.048748970031738,-26.039283752441406,98.62068939208984,True,42.97578811645508,99.98487854003906,99.92420196533203,False
14661,14661,10213527983611057.jpg,ISTJ,I,S,Think,J,35.0,99.62206268310547,False,85.61430358886719,0.0,0.9882569313049316,6.650489807128906,0.0,0.0,0.0,99.61905670166016,False,99.99992370605469,True,100.0,Female,67.72868347167969,False,99.94933319091797,False,-14.016852378845215,-9.253257751464844,6.62338924407959,86.74676513671875,True,30.457439422607422,99.80813598632812,99.63117218017578,False
14662,14662,10213547341255655.jpg,ISTJ,I,S,Think,J,1.0,99.98478698730469,False,80.88308715820312,0.0,0.0,1.7149806022644043,0.0,1.695704460144043,0.0,99.99998474121094,False,99.98467254638672,True,100.0,Female,99.93846130371094,False,99.99838256835938,False,1.4444844722747803,-2.329190731048584,3.461603879928589,96.8830795288086,True,45.201568603515625,99.97486114501953,99.98404693603516,False
14664,14664,10213565971880267.jpg,ISTJ,I,S,Think,J,34.5,99.60472869873047,False,99.91647338867188,0.0,0.3055155277252197,0.0,0.0,0.9280264377593994,0.0,99.9997787475586,False,99.98207092285156,True,100.0,Female,69.3277359008789,False,99.75465393066406,False,-7.519196033477783,4.477247714996338,-25.687192916870117,99.7740478515625,True,37.2790412902832,99.95819854736328,99.77317810058594,False
14665,14665,10213634220597444.jpg,ISTJ,I,S,Think,J,30.5,99.99922943115234,False,2.996028423309326,9.986787796020508,0.0,0.0,86.50494384765625,0.0,0.0,99.98309326171875,False,99.99658203125,True,100.0,Female,99.86839294433594,False,99.99966430664062,False,10.69455623626709,7.935834884643555,6.127712726593018,99.95230102539062,False,42.50798416137695,99.99090576171875,99.9354019165039,False
14668,14668,10213684058129465.jpg,ISTJ,I,S,Think,J,34.5,99.76705932617188,True,91.964111328125,0.0,0.0,0.0,8.75980281829834,5.60331916809082,0.0,95.6443862915039,True,70.4026107788086,False,99.92837524414062,Male,99.6888427734375,False,83.87609100341797,True,3.6402227878570557,-8.033495903015137,-42.929405212402344,94.5743637084961,True,55.789886474609375,99.9980239868164,99.57464599609375,False
14669,14669,10213724640927882.jpg,ISTJ,I,S,Think,J,29.0,86.9147720336914,True,97.37670135498047,0.0,1.500612497329712,0.0,1.1517465114593506,0.0,0.0,98.21939086914062,False,99.9889144897461,False,100.0,Female,96.68196105957031,False,92.04560852050781,True,-5.218631267547607,0.13567686080932617,-20.075746536254883,91.53043365478516,True,53.18699645996094,99.95819854736328,99.07613372802734,False
14670,14670,10213739902629763.jpg,ISTJ,I,S,Think,J,29.0,99.97090911865234,False,81.77364349365234,0.0,0.0,0.0,27.60360336303711,21.02450180053711,0.0,99.98823547363281,False,98.09365844726562,True,100.0,Female,97.93023681640625,False,99.98678588867188,False,-9.282342910766602,-15.553587913513184,-42.64884948730469,55.46442413330078,True,24.984649658203125,99.97486114501953,94.37269592285156,False
14671,14671,10213761779269132.jpg,ISTJ,I,S,Think,J,43.5,95.46354675292969,False,98.86319732666016,3.5734057426452637,3.6439478397369385,0.0,0.0,0.0,0.0,99.99885559082031,True,86.59715270996094,False,99.92864227294922,Male,98.35987854003906,False,89.2293930053711,False,-5.9334917068481445,0.7486298680305481,2.4195001125335693,99.85443115234375,True,50.81250762939453,99.99984741210938,90.0772933959961,False
14672,14672,10213778418564643.jpg,ISTJ,I,S,Think,J,48.5,79.77780151367188,True,17.471223831176758,0.0,0.0,4.971826076507568,3.8644492626190186,0.0,0.0,99.99186706542969,True,99.83219909667969,True,99.89346313476562,Male,99.69364929199219,False,60.97591018676758,False,9.382707595825195,-25.700214385986328,-32.09461212158203,80.6234130859375,True,11.439353942871094,99.99671173095703,88.716796875,False
14673,14673,10213797196101572.jpg,ISTJ,I,S,Think,J,29.0,99.99995422363281,False,70.24994659423828,0.0,2.5675535202026367,2.5961995124816895,0.0,0.0,0.0,99.99873352050781,True,65.79053497314453,True,100.0,Female,59.70304489135742,False,99.9997329711914,False,-2.4920976161956787,4.567598342895508,-27.87769889831543,77.2780990600586,True,31.979400634765625,99.99090576171875,94.55226135253906,False
14675,14675,10213871790126074.jpg,ISTJ,I,S,Think,J,38.5,99.98363494873047,True,12.89696216583252,0.0,0.0,8.713912963867188,0.0,4.336786270141602,0.0,96.01998138427734,False,93.93192291259766,True,99.92542266845703,Male,95.6402587890625,False,99.9944839477539,True,-2.7110977172851562,16.72594451904297,-35.22699737548828,91.21498107910156,True,49.01090621948242,99.9305191040039,99.49772644042969,False
14676,14676,10213941800796521.jpg,ISTJ,I,S,Think,J,47.5,71.26359558105469,False,68.66825866699219,13.159978866577148,0.0,8.698749542236328,0.0,0.0,0.0,99.99945831298828,True,99.69197845458984,False,99.928955078125,Male,99.97914123535156,False,98.78109741210938,False,-6.715750217437744,-16.15978240966797,-6.614180088043213,71.64939880371094,True,39.25674819946289,99.99957275390625,98.13217163085938,False
14679,14679,10214024628679444.jpg,ISTJ,I,S,Think,J,9.5,66.51776123046875,False,30.574142456054688,0.0,0.0,0.0,3.9578497409820557,5.17299747467041,0.0,99.4452133178711,False,98.2850570678711,False,98.76290893554688,Female,99.90693664550781,False,93.43382263183594,False,-10.869603157043457,-33.132938385009766,90.60193634033203,96.57634735107422,True,35.03644561767578,99.98487854003906,96.1476821899414,False
14680,14680,10214034367715280.jpg,ISTJ,I,S,Think,J,34.5,99.97383117675781,False,97.8993148803711,3.8219988346099854,0.0,0.0,2.807903289794922,0.0,0.0,99.44955444335938,False,99.76934051513672,True,100.0,Female,98.22881317138672,True,99.98641204833984,False,-8.262369155883789,24.762727737426758,8.950960159301758,95.84566497802734,True,61.650306701660156,99.99957275390625,99.26917266845703,False
14681,14681,10214102516094929.jpg,ISTJ,I,S,Think,J,43.5,86.0088119506836,True,30.092573165893555,2.675914764404297,0.0,7.685690879821777,0.0,0.0,0.0,89.76117706298828,True,83.00531768798828,False,100.0,Female,62.29916763305664,True,81.99412536621094,False,-3.4213414192199707,-2.9203011989593506,-14.105339050292969,70.59612274169922,True,38.39802551269531,97.61507415771484,74.92953491210938,False
14682,14682,10214104588239305.jpg,ISTJ,I,S,Think,J,29.0,99.99969482421875,False,92.39071655273438,0.0,5.439746379852295,0.0,6.060582160949707,0.0,0.0,99.99929809570312,True,99.99969482421875,True,100.0,Female,99.45455169677734,False,99.99819946289062,False,5.059933662414551,1.7574920654296875,-14.178939819335938,89.0618896484375,True,44.51462173461914,99.1240463256836,97.88800048828125,False
14683,14683,10214110360129994.jpg,ISTJ,I,S,Think,J,22.0,62.09652328491211,True,0.0,19.877487182617188,0.0,0.0,27.95596694946289,92.05362701416016,0.0,99.98046112060547,False,99.99127197265625,True,100.0,Female,99.92595672607422,False,93.84648895263672,True,0.4660876393318176,-0.6682531833648682,-3.7632462978363037,100.0,False,22.373558044433594,99.99090576171875,99.77508544921875,False
14684,14684,10214110753460665.jpg,ISTJ,I,S,Think,J,34.5,99.02810668945312,False,13.349385261535645,29.330772399902344,31.308263778686523,0.0,0.0,0.0,0.0,99.94593811035156,False,99.96072387695312,True,100.0,Female,99.94522094726562,False,99.95824432373047,False,-1.9977805614471436,-9.205337524414062,-20.39573860168457,83.01412963867188,False,40.10719299316406,99.97486114501953,99.36347961425781,False
14686,14686,10214153915072580.jpg,ISTJ,I,S,Think,J,43.5,93.20414733886719,True,0.0,15.68174934387207,44.94791793823242,13.771093368530273,0.0,0.0,0.0,99.80451202392578,True,99.68406677246094,True,99.9242172241211,Male,99.68550872802734,False,92.99627685546875,False,12.598073959350586,-7.043374538421631,-16.556804656982422,93.13716125488281,False,56.719810485839844,99.9945297241211,99.6081771850586,False
14689,14689,10214178516727751.jpg,ISTJ,I,S,Think,J,29.0,99.99859619140625,False,99.34403228759766,0.0,2.540379762649536,0.0,0.6870567798614502,0.0,0.0,97.0513916015625,False,99.56497192382812,True,100.0,Female,97.04623413085938,False,99.9991683959961,False,3.046635389328003,1.9029916524887085,-3.8900485038757324,92.70724487304688,True,38.01350402832031,99.98487854003906,97.2151870727539,False
14690,14690,10214183570053631.jpg,ISTJ,I,S,Think,J,34.5,55.902774810791016,False,34.58457565307617,9.711128234863281,0.0,0.0,15.429133415222168,0.0,0.0,99.99746704101562,False,99.36043548583984,True,99.92788696289062,Male,99.9187240600586,False,61.46002960205078,False,10.979327201843262,9.015218734741211,-33.96467208862305,51.848594665527344,False,39.519859313964844,99.47134399414062,94.14144134521484,False
14692,14692,10214234742563541.jpg,ISTJ,I,S,Think,J,37.0,99.99142456054688,False,55.481590270996094,14.834112167358398,27.04094123840332,0.0,0.0,0.0,0.0,98.42398834228516,False,99.9972152709961,True,100.0,Female,99.8973159790039,False,99.9475326538086,False,3.3142175674438477,-3.3842294216156006,-2.4126765727996826,54.68446731567383,True,38.44770812988281,99.9980239868164,99.89905548095703,False
14693,14693,10214239284204115.jpg,ISTJ,I,S,Think,J,43.5,99.9805908203125,False,42.83055114746094,0.0,0.0,0.0,4.653984069824219,8.305954933166504,0.0,99.9999771118164,False,76.55905151367188,True,100.0,Female,99.25275421142578,False,99.99475860595703,False,-1.5251128673553467,6.774272918701172,17.341665267944336,88.85020446777344,True,60.02762985229492,99.98487854003906,98.91645050048828,False
14694,14694,10214261836565502.jpg,ISTJ,I,S,Think,J,54.0,99.37442779541016,False,99.1527099609375,2.0277678966522217,0.0,0.0,0.9982109069824219,0.0,0.0,65.74531555175781,False,99.99065399169922,True,99.92652130126953,Male,91.32635498046875,False,99.93113708496094,False,-8.671012878417969,-3.7887651920318604,12.829535484313965,96.9957275390625,True,58.486576080322266,99.99880981445312,99.95136260986328,False
14699,14699,10214322010020231.jpg,ISTJ,I,S,Think,J,22.0,82.93760681152344,True,4.607119083404541,5.516332626342773,0.0,0.0,10.55392074584961,0.0,0.0,99.98495483398438,True,98.30943298339844,False,99.76827239990234,Male,95.29174041748047,False,98.98500061035156,False,12.43087100982666,-5.337717056274414,-19.815950393676758,98.23887634277344,False,37.13886642456055,99.9945297241211,88.97468566894531,False
14700,14700,10214331696630608.jpg,ISTJ,I,S,Think,J,43.5,99.98592376708984,True,5.022775173187256,9.485143661499023,2.6378631591796875,0.0,0.0,0.0,0.0,99.9992904663086,True,89.20445251464844,True,99.9288101196289,Male,99.97105407714844,False,99.99974822998047,True,-5.2092742919921875,-12.542888641357422,-14.646620750427246,94.92936706542969,True,37.748252868652344,99.98487854003906,98.27015686035156,False
14702,14702,10214344807477189.jpg,ISTJ,I,S,Think,J,34.5,99.24310302734375,False,99.58982849121094,1.0680735111236572,0.8366584777832031,0.0,0.0,0.0,0.0,76.3266830444336,True,90.36066436767578,True,100.0,Female,58.52599334716797,True,99.90625762939453,False,-10.853341102600098,7.991189956665039,0.6467864513397217,93.13467407226562,True,55.45307540893555,99.99880981445312,99.9719467163086,False
14703,14703,10214346378118344.jpg,ISTJ,I,S,Think,J,35.0,99.64655303955078,False,78.64495849609375,3.554368019104004,0.0,0.0,0.0,3.3022642135620117,0.0,65.47891235351562,True,99.98944091796875,True,100.0,Female,97.70269012451172,False,99.93734741210938,False,-12.904932975769043,6.386789798736572,-6.677606582641602,98.55980682373047,True,36.81416320800781,99.99880981445312,97.79569244384766,False
14706,14706,10214374888745518.jpg,ISTJ,I,S,Think,J,34.5,99.9787368774414,False,96.60951232910156,0.0,1.608496904373169,0.0,0.0,1.7884373664855957,0.0,97.14405059814453,False,99.99662017822266,True,100.0,Female,83.23324584960938,True,99.9996566772461,False,-1.9332045316696167,-44.5339469909668,-27.4871826171875,96.24474334716797,True,25.158618927001953,99.99671173095703,99.13793182373047,False
14707,14707,10214385300570873.jpg,ISTJ,I,S,Think,J,21.5,99.99911499023438,False,93.74038696289062,0.0,2.4770021438598633,0.0,1.6545593738555908,0.0,0.0,99.9991455078125,False,99.9999771118164,True,100.0,Female,97.11627197265625,False,99.99978637695312,False,4.5002312660217285,1.8259905576705933,-5.971715927124023,56.17329025268555,False,66.22254943847656,99.99090576171875,99.98268127441406,False
14708,14708,10214385661653684.jpg,ISTJ,I,S,Think,J,27.5,99.99998474121094,False,0.0,0.0,0.0,0.0,5.269747734069824,9.599542617797852,13.936817169189453,64.03397369384766,False,99.7981185913086,False,100.0,Female,99.96331024169922,False,99.99994659423828,False,17.005542755126953,-5.209878921508789,-0.36323556303977966,79.42388153076172,True,55.32566452026367,96.09616088867188,93.8675537109375,False
14709,14709,10214387469711095.jpg,ISTJ,I,S,Think,J,43.5,99.99838256835938,False,99.81559753417969,0.0,0.18708109855651855,0.0,0.0,1.460331678390503,0.0,99.7497787475586,False,99.88142395019531,True,100.0,Female,54.8257942199707,False,99.99797821044922,False,5.6558308601379395,3.6310055255889893,1.8587020635604858,99.6928482055664,True,42.81044006347656,99.97486114501953,87.12462615966797,False
14711,14711,10214401446171258.jpg,ISTJ,I,S,Think,J,34.5,99.99551391601562,False,99.94139862060547,0.0,2.7053415775299072,0.0,0.0,0.32176971435546875,0.0,98.42899322509766,False,58.799583435058594,False,100.0,Female,88.56998443603516,False,99.99981689453125,False,14.98065185546875,-5.840592384338379,-7.3744707107543945,94.32911682128906,True,33.408504486083984,99.47134399414062,97.52424621582031,False
14715,14715,10214425176373055.jpg,ISTJ,I,S,Think,J,12.5,97.3850326538086,True,10.441472053527832,0.0,0.0,0.0,69.36801147460938,24.02713966369629,0.0,98.5044174194336,False,99.99966430664062,False,100.0,Female,93.93688201904297,False,99.56983947753906,True,-2.9654645919799805,39.745609283447266,-84.75921630859375,80.6221694946289,False,18.540987014770508,89.90251922607422,98.63424682617188,False
14720,14720,10214473091409120.jpg,ISTJ,I,S,Think,J,43.5,99.98765563964844,False,49.03146743774414,3.712344169616699,0.0,0.0,0.0,2.1601080894470215,0.0,93.5021743774414,False,99.42047882080078,True,100.0,Female,92.16434478759766,False,99.9996566772461,False,-4.329428672790527,-0.8608142137527466,0.661339282989502,73.32180786132812,True,32.01835250854492,99.884521484375,98.21823120117188,False
