,index,fileName,Personality,SmileConf,SmileValue,Brightness,Sharpness
1209,1209,Facebook/ISFP/10155685298233971.jpg,ISFP,86.09716033935547,True,47.124671936035156,99.99990844726562
1210,1210,Facebook/ISFP/10155697347778815.jpg,ISFP,98.7688217163086,True,55.39663314819336,99.99671173095703
1211,1211,Facebook/ISFP/10155700792356698.jpg,ISFP,93.3007583618164,True,51.310306549072266,99.1240463256836
1212,1212,Facebook/ISFP/10155703495262225.jpg,ISFP,79.04840087890625,True,26.041337966918945,99.99090576171875
1213,1213,Facebook/ISFP/10155706896814336.jpg,ISFP,87.66194915771484,True,37.70000457763672,99.99671173095703
1215,1215,Facebook/ISFP/10155723319910539.jpg,ISFP,78.05836486816406,True,47.038631439208984,99.99880981445312
1218,1218,Facebook/ISFP/10155729370075097.jpg,ISFP,92.91913604736328,True,44.78099822998047,99.99090576171875
1220,1220,Facebook/ISFP/10155737539784449.jpg,ISFP,79.99700164794922,False,37.23293685913086,99.68138885498047
1221,1221,Facebook/ISFP/10155738027958638.jpg,ISFP,99.16455841064453,True,23.413545608520508,99.99671173095703
1222,1222,Facebook/ISFP/10155738641925797.jpg,ISFP,90.69998168945312,True,42.97578811645508,99.9980239868164
1223,1223,Facebook/ISFP/10155749982544804.jpg,ISFP,99.76898956298828,True,19.1774959564209,99.9980239868164
1224,1224,Facebook/ISFP/10155753547176069.jpg,ISFP,87.53181457519531,False,18.331558227539062,99.97486114501953
1225,1225,Facebook/ISFP/10155755101057207.jpg,ISFP,96.08710479736328,True,40.598289489746094,99.9945297241211
1226,1226,Facebook/ISFP/10155760157776753.jpg,ISFP,80.6290054321289,True,37.083892822265625,99.9945297241211
1229,1229,Facebook/ISFP/10155770635254291.jpg,ISFP,99.75385284423828,True,70.63085174560547,98.55191040039062
1230,1230,Facebook/ISFP/10155773375158674.jpg,ISFP,82.0027847290039,False,43.23056411743164,99.99090576171875
1232,1232,Facebook/ISFP/10155784746654643.jpg,ISFP,96.70909881591797,True,45.17946243286133,99.97486114501953
1235,1235,Facebook/ISFP/10155790372046796.jpg,ISFP,99.6335220336914,True,37.98283004760742,99.99671173095703
1236,1236,Facebook/ISFP/10155790510092103.jpg,ISFP,82.3140869140625,True,32.58343505859375,99.9945297241211
1237,1237,Facebook/ISFP/10155798346911873.jpg,ISFP,53.989173889160156,False,35.76958465576172,99.884521484375
1243,1243,Facebook/ISFP/10155807488423158.jpg,ISFP,64.12062072753906,False,50.67447280883789,99.99928283691406
1244,1244,Facebook/ISFP/10155808420076460.jpg,ISFP,85.63874053955078,True,34.70853042602539,99.99928283691406
1245,1245,Facebook/ISFP/10155809247178934.jpg,ISFP,99.95464324951172,True,24.12122344970703,99.68138885498047
1246,1246,Facebook/ISFP/10155809654691639.jpg,ISFP,93.31836700439453,False,19.47248649597168,99.9305191040039
1248,1248,Facebook/ISFP/10155815436164153.jpg,ISFP,65.44539642333984,False,37.2974853515625,99.9945297241211
1250,1250,Facebook/ISFP/10155817996127720.jpg,ISFP,97.84005737304688,True,33.98598098754883,99.98487854003906
1251,1251,Facebook/ISFP/10155823203774282.jpg,ISFP,99.92559814453125,True,40.4727897644043,99.9305191040039
1253,1253,Facebook/ISFP/10155826617578781.jpg,ISFP,92.18896484375,True,59.24827575683594,99.98487854003906
1254,1254,Facebook/ISFP/10155831965494910.jpg,ISFP,99.6914291381836,True,30.704666137695312,99.99090576171875
1255,1255,Facebook/ISFP/10155839282867265.jpg,ISFP,69.68965148925781,False,67.98759460449219,99.98487854003906
1256,1256,Facebook/ISFP/10155840005564108.jpg,ISFP,99.99641418457031,False,27.57166290283203,99.99928283691406
1259,1259,Facebook/ISFP/10155846286504923.jpg,ISFP,98.89883422851562,True,32.04902267456055,99.97486114501953
1260,1260,Facebook/ISFP/10155850266747082.jpg,ISFP,95.34542846679688,True,52.9945182800293,99.9945297241211
1262,1262,Facebook/ISFP/10155861567037899.jpg,ISFP,60.87410354614258,False,54.46975326538086,97.61507415771484
1265,1265,Facebook/ISFP/10155866325759214.jpg,ISFP,97.58414459228516,True,43.842063903808594,99.80813598632812
1267,1267,Facebook/ISFP/10155872030338656.jpg,ISFP,73.51866912841797,True,57.497249603271484,99.9945297241211
1269,1269,Facebook/ISFP/10155872549056450.jpg,ISFP,53.68803787231445,False,45.70796203613281,99.9980239868164
1274,1274,Facebook/ISFP/10155896072116385.jpg,ISFP,96.42937469482422,False,40.97856140136719,99.9945297241211
1276,1276,Facebook/ISFP/10155898829933804.jpg,ISFP,89.17086029052734,False,28.160545349121094,99.99090576171875
1277,1277,Facebook/ISFP/10155899128842188.jpg,ISFP,77.19999694824219,True,42.76007843017578,99.884521484375
1278,1278,Facebook/ISFP/10155904348282009.jpg,ISFP,83.4598388671875,True,33.16265869140625,99.99671173095703
1281,1281,Facebook/ISFP/10155907694394459.jpg,ISFP,99.43862915039062,True,39.19932174682617,99.99090576171875
1284,1284,Facebook/ISFP/10155917720838573.jpg,ISFP,93.65371704101562,True,21.583498001098633,99.9945297241211
1285,1285,Facebook/ISFP/10155925362003459.jpg,ISFP,99.34159088134766,True,54.14592742919922,96.09616088867188
1288,1288,Facebook/ISFP/10155952247184040.jpg,ISFP,54.300201416015625,False,49.536277770996094,99.99957275390625
1289,1289,Facebook/ISFP/10155954548248694.jpg,ISFP,78.98127746582031,True,50.73192596435547,99.80813598632812
1290,1290,Facebook/ISFP/10155955527330087.jpg,ISFP,94.80452728271484,False,42.95100402832031,96.09616088867188
1291,1291,Facebook/ISFP/10155963437558578.jpg,ISFP,99.915283203125,True,35.803775787353516,99.9980239868164
1293,1293,Facebook/ISFP/10155979400644203.jpg,ISFP,99.96993255615234,False,72.78596496582031,84.26349639892578
1294,1294,Facebook/ISFP/10155981129461694.jpg,ISFP,99.5799560546875,False,41.94084548950195,99.95819854736328
1295,1295,Facebook/ISFP/10155981284341042.jpg,ISFP,71.00029754638672,True,55.62592315673828,99.99090576171875
1297,1297,Facebook/ISFP/10156018329348933.jpg,ISFP,84.65686798095703,True,52.9987678527832,99.99090576171875
1298,1298,Facebook/ISFP/10156023261576614.jpg,ISFP,86.24600982666016,False,31.937042236328125,99.98487854003906
1302,1302,Facebook/ISFP/10156101581594384.jpg,ISFP,90.4976577758789,True,51.7024040222168,99.9945297241211
1303,1303,Facebook/ISFP/10156105368909925.jpg,ISFP,95.33027648925781,True,23.10542869567871,99.99880981445312
1305,1305,Facebook/ISFP/10156214962757971.jpg,ISFP,95.2668228149414,True,39.53179931640625,99.9980239868164
1306,1306,Facebook/ISFP/10156222890099367.jpg,ISFP,99.77064514160156,True,35.67058563232422,99.884521484375
1307,1307,Facebook/ISFP/10156247014297080.jpg,ISFP,78.75794982910156,False,46.57634353637695,99.80813598632812
1308,1308,Facebook/ISFP/10156259251943465.jpg,ISFP,52.541805267333984,False,48.18214797973633,99.98487854003906
1311,1311,Facebook/ISFP/10156444541869587.jpg,ISFP,94.56849670410156,False,30.753305435180664,99.98487854003906
1312,1312,Facebook/ISFP/10156449954121988.jpg,ISFP,97.23866271972656,True,59.15401077270508,99.99671173095703
1313,1313,Facebook/ISFP/10156554755635752.jpg,ISFP,63.824440002441406,True,36.583946228027344,99.9980239868164
1314,1314,Facebook/ISFP/10156618867858368.jpg,ISFP,98.67354583740234,True,44.03312683105469,99.99974060058594
1315,1315,Facebook/ISFP/10156654717052004.jpg,ISFP,99.61622619628906,True,27.908477783203125,99.99880981445312
1316,1316,Facebook/ISFP/10156726737148976.jpg,ISFP,99.48702239990234,True,43.75162887573242,99.9945297241211
1317,1317,Facebook/ISFP/10156738401920558.jpg,ISFP,67.3979721069336,False,55.31357955932617,96.09616088867188
1319,1319,Facebook/ISFP/10156769158668012.jpg,ISFP,97.57938385009766,True,38.53380584716797,99.97486114501953
1320,1320,Facebook/ISFP/10156796345648266.jpg,ISFP,99.91014099121094,True,49.412776947021484,99.99671173095703
1321,1321,Facebook/ISFP/10156812280444447.jpg,ISFP,88.83193969726562,True,55.90375518798828,99.9945297241211
1323,1323,Facebook/ISFP/10156875434370031.jpg,ISFP,88.62824249267578,True,50.10079574584961,99.98487854003906
1324,1324,Facebook/ISFP/10156882723783986.jpg,ISFP,69.3070068359375,True,47.44089889526367,99.9945297241211
1325,1325,Facebook/ISFP/10156883340879129.jpg,ISFP,99.46943664550781,True,35.43955612182617,99.97486114501953
1326,1326,Facebook/ISFP/10156898681754968.jpg,ISFP,85.94316101074219,True,63.0354118347168,96.09616088867188
1327,1327,Facebook/ISFP/10156918570718298.jpg,ISFP,98.2732162475586,True,27.853050231933594,99.99880981445312
1328,1328,Facebook/ISFP/10156920866764569.jpg,ISFP,73.42610931396484,True,47.74867630004883,99.9980239868164
1331,1331,Facebook/ISFP/10156967150549199.jpg,ISFP,99.80265045166016,True,17.35970115661621,99.99090576171875
1332,1332,Facebook/ISFP/10156974517654152.jpg,ISFP,55.38758087158203,True,59.92333984375,99.99671173095703
1334,1334,Facebook/ISFP/10157218811259852.jpg,ISFP,84.3133773803711,False,43.875831604003906,99.9305191040039
1339,1339,Facebook/ISFP/10159314275390237.jpg,ISFP,84.86139678955078,True,39.67107391357422,99.98487854003906
1342,1342,Facebook/ISFP/10159396561370648.jpg,ISFP,86.40242767333984,True,58.768211364746094,99.9305191040039
1343,1343,Facebook/ISFP/10159397133145398.jpg,ISFP,96.73013305664062,True,38.4437370300293,99.99880981445312
1346,1346,Facebook/ISFP/10159443671925361.jpg,ISFP,55.694175720214844,False,48.48491287231445,99.884521484375
1347,1347,Facebook/ISFP/10159447445840494.jpg,ISFP,99.998046875,False,33.18175506591797,99.99880981445312
1348,1348,Facebook/ISFP/10159447585070394.jpg,ISFP,64.3718490600586,False,19.574665069580078,99.884521484375
1350,1350,Facebook/ISFP/10159447587040394.jpg,ISFP,97.30229187011719,True,46.59791946411133,99.9980239868164
1351,1351,Facebook/ISFP/10159454896340511.jpg,ISFP,99.46639251708984,True,42.718990325927734,84.26349639892578
1353,1353,Facebook/ISFP/10159456585585261.jpg,ISFP,99.79350280761719,True,41.5030632019043,97.61507415771484
1354,1354,Facebook/ISFP/10159476887110048.jpg,ISFP,66.9982681274414,True,22.033559799194336,99.95819854736328
1355,1355,Facebook/ISFP/10159476887115048.jpg,ISFP,97.3940658569336,True,41.57369613647461,99.9945297241211
1356,1356,Facebook/ISFP/10159478275750635.jpg,ISFP,77.10713195800781,True,32.85020446777344,99.9980239868164
1358,1358,Facebook/ISFP/10159495241265626.jpg,ISFP,87.29914093017578,False,40.660701751708984,99.9980239868164
1360,1360,Facebook/ISFP/10159511475135442.jpg,ISFP,98.07272338867188,False,14.647104263305664,65.94888305664062
1362,1362,Facebook/ISFP/10159520795890258.jpg,ISFP,98.89411163330078,True,29.24179458618164,99.884521484375
1365,1365,Facebook/ISFP/10159544971345230.jpg,ISFP,72.04320526123047,True,29.190027236938477,99.9945297241211
1366,1366,Facebook/ISFP/10159548239500584.jpg,ISFP,95.36182403564453,False,45.968788146972656,99.98487854003906
1367,1367,Facebook/ISFP/10159560066140397.jpg,ISFP,77.49552917480469,True,73.27664184570312,99.99957275390625
1370,1370,Facebook/ISFP/10159597269925046.jpg,ISFP,57.44963836669922,False,37.9945182800293,99.98487854003906
1371,1371,Facebook/ISFP/10159600049740045.jpg,ISFP,90.60794830322266,True,48.31175994873047,98.55191040039062
1373,1373,Facebook/ISFP/10159614562460066.jpg,ISFP,99.36559295654297,True,40.58865737915039,99.9980239868164
1375,1375,Facebook/ISFP/10159645833250096.jpg,ISFP,99.58328247070312,True,41.200748443603516,99.99090576171875
1377,1377,Facebook/ISFP/10159665202035226.jpg,ISFP,51.99592208862305,False,47.76534652709961,99.9945297241211
1378,1378,Facebook/ISFP/10159665202040226.jpg,ISFP,78.38571166992188,False,63.0350456237793,99.80813598632812
1379,1379,Facebook/ISFP/10159695049075651.jpg,ISFP,94.48197174072266,True,48.88115310668945,99.97486114501953
1382,1382,Facebook/ISFP/10159802320845389.jpg,ISFP,97.9928970336914,False,47.567440032958984,99.9945297241211
1383,1383,Facebook/ISFP/10159862751185713.jpg,ISFP,99.13154602050781,True,49.909847259521484,99.99090576171875
1384,1384,Facebook/ISFP/10203635739369957.jpg,ISFP,62.84966278076172,False,31.391504287719727,99.99090576171875
1385,1385,Facebook/ISFP/10203651716729543.jpg,ISFP,83.16425323486328,True,37.8344612121582,99.95819854736328
1387,1387,Facebook/ISFP/10203746734624838.jpg,ISFP,97.52543640136719,True,34.54819107055664,99.98487854003906
1388,1388,Facebook/ISFP/10203754561339793.jpg,ISFP,56.17820739746094,True,45.607330322265625,99.9945297241211
1390,1390,Facebook/ISFP/10203773718098858.jpg,ISFP,58.60670852661133,False,37.12968444824219,99.9980239868164
1391,1391,Facebook/ISFP/10203797078564899.jpg,ISFP,98.52223205566406,True,35.07683181762695,76.30530548095703
1392,1392,Facebook/ISFP/10203843282519906.jpg,ISFP,97.63095092773438,True,46.962615966796875,99.99671173095703
1393,1393,Facebook/ISFP/10203894718644082.jpg,ISFP,99.78917694091797,False,32.89307403564453,99.9945297241211
1395,1395,Facebook/ISFP/10203954953831325.jpg,ISFP,54.36751174926758,False,46.102848052978516,99.99090576171875
1396,1396,Facebook/ISFP/10203978922309938.jpg,ISFP,97.15130615234375,True,31.335315704345703,99.97486114501953
1397,1397,Facebook/ISFP/10203996776477516.jpg,ISFP,94.94477844238281,True,27.483200073242188,99.98487854003906
1400,1400,Facebook/ISFP/10204096427126796.jpg,ISFP,60.256343841552734,False,52.48683166503906,99.97486114501953
1401,1401,Facebook/ISFP/10204119214777382.jpg,ISFP,96.37954711914062,True,46.67382049560547,99.99928283691406
1403,1403,Facebook/ISFP/10207596005297333.jpg,ISFP,50.03136444091797,True,33.72965621948242,99.99090576171875
1404,1404,Facebook/ISFP/10207677446414065.jpg,ISFP,99.57135009765625,True,31.3568058013916,99.99671173095703
1405,1405,Facebook/ISFP/10207685953785272.jpg,ISFP,99.18212890625,True,32.98150634765625,99.95819854736328
1406,1406,Facebook/ISFP/10207686797726283.jpg,ISFP,99.64019775390625,True,45.86945343017578,99.99671173095703
1407,1407,Facebook/ISFP/10207833021344067.jpg,ISFP,99.50481414794922,True,58.548057556152344,99.98487854003906
1408,1408,Facebook/ISFP/10207855415623295.jpg,ISFP,91.95907592773438,True,29.101116180419922,99.95819854736328
1409,1409,Facebook/ISFP/10207858708545288.jpg,ISFP,99.86238098144531,True,28.45136833190918,99.95819854736328
1414,1414,Facebook/ISFP/10208177974525641.jpg,ISFP,91.44607543945312,False,64.41351318359375,98.55191040039062
1417,1417,Facebook/ISFP/10208295438021881.jpg,ISFP,89.60049438476562,True,37.9713134765625,99.99880981445312
1418,1418,Facebook/ISFP/10208351229737031.jpg,ISFP,95.67469787597656,True,20.821264266967773,99.97486114501953
1419,1419,Facebook/ISFP/10208379586522196.jpg,ISFP,97.96788024902344,True,29.66253662109375,99.9980239868164
1420,1420,Facebook/ISFP/10208418898625092.jpg,ISFP,79.60427856445312,False,21.54294204711914,84.26349639892578
1421,1421,Facebook/ISFP/10208425224782369.jpg,ISFP,58.1888427734375,False,58.75937271118164,99.98487854003906
1424,1424,Facebook/ISFP/10208678642883271.jpg,ISFP,96.47545623779297,True,49.52185821533203,99.99928283691406
1426,1426,Facebook/ISFP/10208715245438196.jpg,ISFP,59.20673751831055,True,43.62964630126953,99.9945297241211
1428,1428,Facebook/ISFP/10208849352069455.jpg,ISFP,81.46041870117188,True,35.4467658996582,99.95819854736328
1429,1429,Facebook/ISFP/10209011434877768.jpg,ISFP,77.00469207763672,True,41.94233703613281,99.9980239868164
1430,1430,Facebook/ISFP/10209020601866194.jpg,ISFP,98.48890686035156,True,62.75946044921875,99.95819854736328
1436,1436,Facebook/ISFP/10209532928750025.jpg,ISFP,79.95890045166016,True,25.216411590576172,99.80813598632812
1437,1437,Facebook/ISFP/10209573022583157.jpg,ISFP,89.49811553955078,True,46.68556594848633,99.99928283691406
1438,1438,Facebook/ISFP/10209642324965926.jpg,ISFP,96.2746810913086,True,45.663658142089844,99.97486114501953
1439,1439,Facebook/ISFP/10209724224209060.jpg,ISFP,54.666473388671875,False,74.31749725341797,99.99671173095703
1440,1440,Facebook/ISFP/10209726768785177.jpg,ISFP,99.22799682617188,True,52.742679595947266,99.99671173095703
1442,1442,Facebook/ISFP/10209853100393446.jpg,ISFP,93.16437530517578,True,42.58391571044922,99.9945297241211
1443,1443,Facebook/ISFP/10209894221942782.jpg,ISFP,99.87679290771484,True,14.148655891418457,99.99880981445312
1445,1445,Facebook/ISFP/10209949525671253.jpg,ISFP,98.9807357788086,True,54.151248931884766,99.9945297241211
1446,1446,Facebook/ISFP/10209949527271293.jpg,ISFP,55.666507720947266,True,46.74946975708008,99.9980239868164
1447,1447,Facebook/ISFP/10209991674899023.jpg,ISFP,97.69306945800781,True,36.84032440185547,99.99090576171875
1448,1448,Facebook/ISFP/10209993510135096.jpg,ISFP,99.02528381347656,True,44.072784423828125,99.99928283691406
1449,1449,Facebook/ISFP/10209999619733135.jpg,ISFP,97.87321472167969,True,61.96151351928711,96.09616088867188
1454,1454,Facebook/ISFP/10210039517761405.jpg,ISFP,96.49872589111328,True,69.85833740234375,99.99090576171875
1458,1458,Facebook/ISFP/10210122978732808.jpg,ISFP,76.9386215209961,False,55.96152114868164,99.95819854736328
1460,1460,Facebook/ISFP/10210140574647111.jpg,ISFP,84.90555572509766,False,32.04226303100586,99.99090576171875
1461,1461,Facebook/ISFP/10210163668795078.jpg,ISFP,99.63302612304688,False,20.502897262573242,99.99090576171875
1462,1462,Facebook/ISFP/10210170883364809.jpg,ISFP,93.39691162109375,True,52.138729095458984,99.9945297241211
1463,1463,Facebook/ISFP/10210187533994156.jpg,ISFP,92.2409896850586,True,63.64834976196289,99.97486114501953
1464,1464,Facebook/ISFP/10210188464379896.jpg,ISFP,56.66483688354492,True,34.54123306274414,99.99984741210938
1465,1465,Facebook/ISFP/10210188856261190.jpg,ISFP,97.73391723632812,False,59.80772399902344,99.9945297241211
1466,1466,Facebook/ISFP/10210189882884084.jpg,ISFP,64.78397369384766,False,53.17995071411133,89.90251922607422
1468,1468,Facebook/ISFP/10210202498409870.jpg,ISFP,95.68359375,True,50.37359619140625,99.99671173095703
1469,1469,Facebook/ISFP/10210212082049781.jpg,ISFP,98.15040588378906,True,52.62244415283203,99.99671173095703
1471,1471,Facebook/ISFP/10210233432018445.jpg,ISFP,55.59196472167969,True,66.33638763427734,99.98487854003906
1473,1473,Facebook/ISFP/10210294376937799.jpg,ISFP,71.09772491455078,False,28.860509872436523,99.9980239868164
1474,1474,Facebook/ISFP/10210314769333694.jpg,ISFP,93.08402252197266,True,48.29218673706055,99.9305191040039
1475,1475,Facebook/ISFP/10210322343202967.jpg,ISFP,95.13375091552734,True,41.64030456542969,99.884521484375
1478,1478,Facebook/ISFP/10210347559913230.jpg,ISFP,99.65130615234375,True,38.341331481933594,99.9305191040039
1480,1480,Facebook/ISFP/10210357862966028.jpg,ISFP,63.00740051269531,False,34.746551513671875,99.99671173095703
1481,1481,Facebook/ISFP/10210361231166764.jpg,ISFP,96.89312744140625,True,53.29719924926758,99.99957275390625
1482,1482,Facebook/ISFP/10210403134774189.jpg,ISFP,91.29730987548828,True,38.381072998046875,99.98487854003906
1485,1485,Facebook/ISFP/10210417272652972.jpg,ISFP,87.51652526855469,True,35.777610778808594,99.95819854736328
1489,1489,Facebook/ISFP/10210483312507996.jpg,ISFP,72.87144470214844,True,44.19222640991211,99.99090576171875
1490,1490,Facebook/ISFP/10210494073923748.jpg,ISFP,98.30885314941406,True,66.98799133300781,99.95819854736328
1491,1491,Facebook/ISFP/10210494073963749.jpg,ISFP,57.046390533447266,True,39.27666091918945,99.99880981445312
1492,1492,Facebook/ISFP/10210503332199570.jpg,ISFP,98.7359619140625,True,35.00459289550781,99.99090576171875
1493,1493,Facebook/ISFP/10210505761903882.jpg,ISFP,91.36927032470703,True,39.85216522216797,99.95819854736328
1494,1494,Facebook/ISFP/10210512161824322.jpg,ISFP,53.2959098815918,False,38.053749084472656,99.9980239868164
1499,1499,Facebook/ISFP/10210535826813268.jpg,ISFP,83.06737518310547,True,37.66325378417969,99.80813598632812
1500,1500,Facebook/ISFP/10210548525652920.jpg,ISFP,98.81257629394531,True,34.68380355834961,99.9945297241211
1502,1502,Facebook/ISFP/10210604003481912.jpg,ISFP,90.39729309082031,True,43.848228454589844,99.99671173095703
1503,1503,Facebook/ISFP/10210604284367265.jpg,ISFP,99.55279541015625,False,29.8550968170166,99.9980239868164
1504,1504,Facebook/ISFP/10210604833505428.jpg,ISFP,74.1870346069336,True,40.437896728515625,99.9945297241211
1505,1505,Facebook/ISFP/10210628277449125.jpg,ISFP,88.41011810302734,True,36.243473052978516,99.98487854003906
1506,1506,Facebook/ISFP/10210628695859699.jpg,ISFP,99.41561889648438,True,49.31645584106445,99.68138885498047
1508,1508,Facebook/ISFP/10210636833179666.jpg,ISFP,85.4188232421875,True,26.324838638305664,99.99928283691406
1509,1509,Facebook/ISFP/10210650099345083.jpg,ISFP,91.20409393310547,True,46.30366134643555,99.98487854003906
1510,1510,Facebook/ISFP/10210677601400318.jpg,ISFP,98.2300033569336,True,46.756370544433594,65.94888305664062
1511,1511,Facebook/ISFP/10210681375098225.jpg,ISFP,53.0527229309082,True,35.027347564697266,99.884521484375
1513,1513,Facebook/ISFP/10210691211862349.jpg,ISFP,95.0348129272461,False,39.03312683105469,99.9945297241211
1518,1518,Facebook/ISFP/10210813761999746.jpg,ISFP,98.81016540527344,True,40.32929611206055,99.99090576171875
1519,1519,Facebook/ISFP/10210814258049304.jpg,ISFP,99.76249694824219,True,65.06035614013672,99.9945297241211
1520,1520,Facebook/ISFP/10210815022234898.jpg,ISFP,72.58776092529297,True,32.03727722167969,99.1240463256836
1524,1524,Facebook/ISFP/10210914756125182.jpg,ISFP,53.01428985595703,False,27.053302764892578,99.99880981445312
1525,1525,Facebook/ISFP/10210920354988251.jpg,ISFP,88.95560455322266,False,9.799189567565918,99.98487854003906
1526,1526,Facebook/ISFP/10210940084642730.jpg,ISFP,99.9983139038086,False,62.94928741455078,89.90251922607422
1527,1527,Facebook/ISFP/10210990010806833.jpg,ISFP,93.69718170166016,True,26.436763763427734,99.9980239868164
1528,1528,Facebook/ISFP/10211011048568143.jpg,ISFP,97.49098205566406,False,23.492149353027344,99.97486114501953
1530,1530,Facebook/ISFP/10211079992623492.jpg,ISFP,94.32070922851562,True,32.41082000732422,99.99880981445312
1531,1531,Facebook/ISFP/10211097471617561.jpg,ISFP,94.03201293945312,False,56.63816452026367,99.9945297241211
1533,1533,Facebook/ISFP/10211127820968289.jpg,ISFP,64.05924987792969,False,51.21156692504883,99.99928283691406
1534,1534,Facebook/ISFP/10211147986437367.jpg,ISFP,96.86724853515625,True,31.704378128051758,99.9980239868164
1539,1539,Facebook/ISFP/10211236339926773.jpg,ISFP,95.14620208740234,True,46.89257049560547,99.47134399414062
1540,1540,Facebook/ISFP/10211443218570760.jpg,ISFP,99.72698974609375,True,38.21977615356445,99.99880981445312
1542,1542,Facebook/ISFP/10211650867359469.jpg,ISFP,98.3362045288086,True,46.200748443603516,99.97486114501953
1544,1544,Facebook/ISFP/10211693554946804.jpg,ISFP,99.86378479003906,True,37.08625411987305,99.99880981445312
1546,1546,Facebook/ISFP/10211805210059861.jpg,ISFP,74.60922241210938,False,51.47416687011719,99.9945297241211
1550,1550,Facebook/ISFP/10211936323257676.jpg,ISFP,99.0477294921875,True,40.19157409667969,99.98487854003906
1552,1552,Facebook/ISFP/10212003546378387.jpg,ISFP,66.93537139892578,False,36.09214782714844,99.99990844726562
1556,1556,Facebook/ISFP/10212104114132186.jpg,ISFP,62.69083023071289,True,39.831748962402344,99.884521484375
1557,1557,Facebook/ISFP/10212112890312000.jpg,ISFP,97.76958465576172,True,32.49964904785156,99.884521484375
1559,1559,Facebook/ISFP/10212157036734719.jpg,ISFP,81.41310119628906,False,31.68857765197754,99.97486114501953
1561,1561,Facebook/ISFP/10212200907630868.jpg,ISFP,97.71202850341797,False,53.42422103881836,99.9945297241211
1562,1562,Facebook/ISFP/10212205003973562.jpg,ISFP,70.48091125488281,False,48.634605407714844,99.99999237060547
1564,1564,Facebook/ISFP/10212267748182839.jpg,ISFP,59.18151092529297,True,44.13530349731445,99.97486114501953
1565,1565,Facebook/ISFP/10212340397837401.jpg,ISFP,99.59551239013672,False,57.507503509521484,99.98487854003906
1566,1566,Facebook/ISFP/10212341194678070.jpg,ISFP,85.10626220703125,True,21.239755630493164,99.99880981445312
1567,1567,Facebook/ISFP/10212378370509231.jpg,ISFP,99.93637084960938,True,15.570744514465332,99.98487854003906
1569,1569,Facebook/ISFP/10212384081254752.jpg,ISFP,93.7071533203125,True,42.38268280029297,99.99090576171875
1570,1570,Facebook/ISFP/10212385794772543.jpg,ISFP,96.69154357910156,True,27.290895462036133,99.97486114501953
1571,1571,Facebook/ISFP/10212398730076100.jpg,ISFP,99.35091400146484,True,37.31255340576172,99.9305191040039
1572,1572,Facebook/ISFP/10212424956531781.jpg,ISFP,97.51163482666016,True,38.37529754638672,99.95819854736328
1573,1573,Facebook/ISFP/10212431080744394.jpg,ISFP,54.53884506225586,True,41.262115478515625,99.99957275390625
1574,1574,Facebook/ISFP/10212441934976099.jpg,ISFP,96.52195739746094,True,54.48127365112305,99.9945297241211
1575,1575,Facebook/ISFP/10212452195954536.jpg,ISFP,99.96238708496094,False,40.495548248291016,99.98487854003906
1577,1577,Facebook/ISFP/10212459984247541.jpg,ISFP,99.36817169189453,True,25.77594757080078,99.9945297241211
1579,1579,Facebook/ISFP/10212467662499328.jpg,ISFP,60.220672607421875,False,4.5959858894348145,99.95819854736328
1580,1580,Facebook/ISFP/10212470031878288.jpg,ISFP,95.24317932128906,True,50.75412368774414,99.98487854003906
1581,1581,Facebook/ISFP/10212473315325304.jpg,ISFP,98.5152587890625,True,45.88953399658203,99.99090576171875
1582,1582,Facebook/ISFP/10212527559322603.jpg,ISFP,99.63288116455078,True,54.793556213378906,99.99671173095703
1585,1585,Facebook/ISFP/10212560671465260.jpg,ISFP,93.85215759277344,True,35.5818977355957,99.99928283691406
1588,1588,Facebook/ISFP/10212599340491309.jpg,ISFP,99.89429473876953,False,19.76395606994629,99.98487854003906
1589,1589,Facebook/ISFP/10212603439434497.jpg,ISFP,99.76331329345703,True,66.92310333251953,96.09616088867188
1590,1590,Facebook/ISFP/10212608134631446.jpg,ISFP,88.12603759765625,True,43.44179153442383,99.99671173095703
1591,1591,Facebook/ISFP/10212608134671447.jpg,ISFP,51.0291748046875,True,34.360870361328125,99.9945297241211
1592,1592,Facebook/ISFP/10212625539101164.jpg,ISFP,70.28582763671875,True,46.54423522949219,99.99090576171875
1593,1593,Facebook/ISFP/10212631160312819.jpg,ISFP,88.29884338378906,False,49.00031661987305,99.97486114501953
1597,1597,Facebook/ISFP/10212649744976464.jpg,ISFP,50.653297424316406,False,36.47917938232422,99.98487854003906
1598,1598,Facebook/ISFP/10212680995572375.jpg,ISFP,84.78460693359375,True,35.95250701904297,99.884521484375
1599,1599,Facebook/ISFP/10212709747012613.jpg,ISFP,81.91256713867188,True,32.367923736572266,99.9945297241211
1600,1600,Facebook/ISFP/10212710279124415.jpg,ISFP,93.3267822265625,True,33.352909088134766,99.97486114501953
1605,1605,Facebook/ISFP/10212788318375866.jpg,ISFP,97.83206939697266,True,47.98736572265625,99.99671173095703
1606,1606,Facebook/ISFP/10212795056404724.jpg,ISFP,73.4646224975586,True,41.143096923828125,99.80813598632812
1607,1607,Facebook/ISFP/10212816894710000.jpg,ISFP,99.99832916259766,False,37.570396423339844,99.99090576171875
1608,1608,Facebook/ISFP/10212827184306987.jpg,ISFP,90.27406311035156,True,37.394203186035156,99.9980239868164
